group_id,event,ambiguousflag,short_interruption,complex,error,comment,to_review,labelbee_valid,track_id,filename,video,datetime,tagid,mergethreshold,eventid,frame
379,U,,,,,,,,13524,5second/id_0379_track_13524_5s.png,29_02_R_190808140000.cfr.mp4,50:03.8,699,5s,699__13524,60076
380,U,,,,,,,,10867,5second/id_0380_track_10867_5s.png,1_02_R_190807110000.cfr.mp4,46:17.4,700,5s,700__10867,55548
381,D,,,,,,,,951,5second/id_0381_track_00951_5s.png,26_02_R_190808110000.cfr.mp4,02:56.9,700,5s,700__951,3538
382,U,,,,,,,,10484,5second/id_0382_track_10484_5s.png,27_02_R_190808120000.cfr.mp4,32:01.5,700,5s,700__10484,38430
383,D,,,,,,,,11548,5second/id_0383_track_11548_5s.png,27_02_R_190808120000.cfr.mp4,35:16.1,700,5s,700__11548,42322
384,D,,,,,,,,4684,5second/id_0384_track_04684_5s.png,28_02_R_190808130000.cfr.mp4,18:24.0,700,5s,700__4684,22080
385,D,,,,,,,,5450,5second/id_0385_track_05450_5s.png,29_02_R_190808140000.cfr.mp4,21:05.5,700,5s,700__5450,25310
386,D,,,,,,,,4721,5second/id_0386_track_04721_5s.png,30_02_R_190808150000.cfr.mp4,13:58.0,700,5s,700__4721,16760
387,D,,,,,,,,1852,5second/id_0387_track_01852_5s.png,1_02_R_190807110000.cfr.mp4,06:51.8,704,5s,704__1852,8236
388,DU,,,,,,,,8095,5second/id_0388_track_08095_5s.png,5_02_R_190807150000.cfr.mp4,27:44.8,704,5s,704__8095,33296
389,D,,,,,,,,228,5second/id_0389_track_00228_5s.png,26_02_R_190808110000.cfr.mp4,00:39.4,704,5s,704__228,788
390,D,,,,,,,,12450,5second/id_0390_track_12450_5s.png,26_02_R_190808110000.cfr.mp4,42:40.7,704,5s,704__12450,51214
391,D,,,,,,,,6136,5second/id_0391_track_06136_5s.png,29_02_R_190808140000.cfr.mp4,24:08.9,704,5s,704__6136,28978
392,D,,,,,,,,18647,5second/id_0392_track_18647_5s.png,30_02_R_190808150000.cfr.mp4,52:59.8,704,5s,704__18647,63596
393,DU,,,,,,,,6375,5second/id_0393_track_06375_5s.png,2_02_R_190807120000.cfr.mp4,23:33.2,705,5s,705__6375,28264
394,DU,,,,,,,,7730,5second/id_0394_track_07730_5s.png,4_02_R_190807140000.cfr.mp4,33:55.8,709,5s,709__7730,40716
395,U,,,,,,,,1972,5second/id_0395_track_01972_5s.png,1_02_R_190807110000.cfr.mp4,07:20.6,730,5s,730__1972,8812
396,DU,,,True,,,,True,9809,5second/id_0396_track_09809_5s.png,1_02_R_190807110000.cfr.mp4,41:45.9,730,5s,730__9809_9830,50118
397,DU,,,,,,,,9967,5second/id_0397_track_09967_5s.png,1_02_R_190807110000.cfr.mp4,42:36.0,730,5s,730__9967,51120
398,D,,,,,,,,6239,5second/id_0398_track_06239_5s.png,4_02_R_190807140000.cfr.mp4,28:28.6,730,5s,730__6239,34172
399,D,,,,,,,,14513,5second/id_0399_track_14513_5s.png,6_02_R_190807160000.cfr.mp4,48:30.9,733,5s,733__14513,58218
400,U,,,,,,,,15057,5second/id_0400_track_15057_5s.png,6_02_R_190807160000.cfr.mp4,49:57.3,733,5s,733__15057,59946
401,D,,,,,,,,10055,5second/id_0401_track_10055_5s.png,1_02_R_190807110000.cfr.mp4,42:57.2,735,5s,735__10055,51544
402,DU,,,,,,,,5712,5second/id_0402_track_05712_5s.png,29_02_R_190808140000.cfr.mp4,22:18.7,735,5s,735__5712,26774
403,D,,,,,,,,5897,5second/id_0403_track_05897_5s.png,29_02_R_190808140000.cfr.mp4,23:17.9,735,5s,735__5897,27958
404,UD,,,,,,,,5972,5second/id_0404_track_05972_5s.png,29_02_R_190808140000.cfr.mp4,23:33.2,735,5s,735__5972_5992,28264
405,U,,,True,,,,,6028,5second/id_0405_track_06028_5s.png,29_02_R_190808140000.cfr.mp4,24:15.5,735,5s,735__6028_6052,29110
406,DU,,,,,,,,6193,5second/id_0406_track_06193_5s.png,29_02_R_190808140000.cfr.mp4,24:41.8,735,5s,735__6193_6206,29636
407,DU,,,,,,,,6512,5second/id_0407_track_06512_5s.png,29_02_R_190808140000.cfr.mp4,25:26.9,735,5s,735__6512_6516,30538
408,DU,,,,,,,,6643,5second/id_0408_track_06643_5s.png,29_02_R_190808140000.cfr.mp4,25:39.3,735,5s,735__6643,30786
409,DU,,,,,,,,6714,5second/id_0409_track_06714_5s.png,29_02_R_190808140000.cfr.mp4,26:01.9,735,5s,735__6714,31238
410,DU,,,,,,,,6805,5second/id_0410_track_06805_5s.png,29_02_R_190808140000.cfr.mp4,26:10.3,735,5s,735__6805,31406
411,D,,,,,,,,6867,5second/id_0411_track_06867_5s.png,29_02_R_190808140000.cfr.mp4,27:00.5,735,5s,735__6867_6985_6990,32410
412,U,,,True,,,,,7025,5second/id_0412_track_07025_5s.png,29_02_R_190808140000.cfr.mp4,27:18.4,735,5s,735__7025_7027_7050_7060,32768
413,D,,,,,,,,7228,5second/id_0413_track_07228_5s.png,29_02_R_190808140000.cfr.mp4,27:57.1,735,5s,735__7228,33542
414,UD,,,,,,,,7479,5second/id_0414_track_07479_5s.png,29_02_R_190808140000.cfr.mp4,28:24.1,735,5s,735__7479,34082
415,U,,,,,,,,11035,5second/id_0415_track_11035_5s.png,31_02_R_190808160000.cfr.mp4,21:04.6,745,5s,745__11035,25292
416,DU,,,,,,,,7870,5second/id_0416_track_07870_5s.png,3_02_R_190807130000.cfr.mp4,43:32.3,753,5s,753__7870,52246
417,D,,,,,,,,16057,5second/id_0417_track_16057_5s.png,31_02_R_190808160000.cfr.mp4,29:01.2,755,5s,755__16057,34824
418,UD,,,,,,,,2986,5second/id_0418_track_02986_5s.png,31_02_R_190808160000.cfr.mp4,07:48.3,756,5s,756__2986,9366
419,DU,,,,,,,,8284,5second/id_0419_track_08284_5s.png,30_02_R_190808150000.cfr.mp4,24:39.2,759,5s,759__8284,29584
420,D,,,,,,,,1071,5second/id_0420_track_01071_5s.png,27_02_R_190808120000.cfr.mp4,04:10.8,771,5s,771__1071,5016
421,U,,,,,,,,1537,5second/id_0421_track_01537_5s.png,27_02_R_190808120000.cfr.mp4,05:44.5,771,5s,771__1537,6890
422,DU,,,,,,,,10456,5second/id_0422_track_10456_5s.png,31_02_R_190808160000.cfr.mp4,20:24.9,773,5s,773__10456,24498
423,D,,,,,,,,14492,5second/id_0423_track_14492_5s.png,5_02_R_190807150000.cfr.mp4,52:47.8,779,5s,779__14492,63356
424,D,,,,,,,,6219,5second/id_0424_track_06219_5s.png,26_02_R_190808110000.cfr.mp4,19:18.6,779,5s,779__6219,23172
425,D,,,,,,,,12014,5second/id_0425_track_12014_5s.png,1_02_R_190807110000.cfr.mp4,51:29.6,793,5s,793__12014,61792
426,DU,,,,,,,,10546,5second/id_0426_track_10546_5s.png,3_02_R_190807130000.cfr.mp4,57:26.3,793,5s,793__10546,68926
427,DU,,,,,,,,10674,5second/id_0427_track_10674_5s.png,3_02_R_190807130000.cfr.mp4,58:05.3,793,5s,793__10674,69706
428,DU,,,,,,,,10867,5second/id_0428_track_10867_5s.png,3_02_R_190807130000.cfr.mp4,59:01.3,793,5s,793__10867,70826
429,D,,,,,,,,11048,5second/id_0429_track_11048_5s.png,3_02_R_190807130000.cfr.mp4,00:00.2,793,5s,793__11048_11067,4
430,UD,,,,,,,,6,5second/id_0430_track_00006_5s.png,4_02_R_190807140000.cfr.mp4,00:02.5,793,5s,793__6,50
431,U,,,,,,,,44,5second/id_0431_track_00044_5s.png,4_02_R_190807140000.cfr.mp4,00:14.2,793,5s,793__44,284
432,D,,,,,,,,1613,5second/id_0432_track_01613_5s.png,4_02_R_190807140000.cfr.mp4,08:11.8,793,5s,793__1613,9836
433,U,,,,,,,,1947,5second/id_0433_track_01947_5s.png,4_02_R_190807140000.cfr.mp4,09:35.2,793,5s,793__1947,11504
434,D,,,,,,,,4474,5second/id_0434_track_04474_5s.png,4_02_R_190807140000.cfr.mp4,21:28.4,793,5s,793__4474,25768
435,UD,,,,,,,True,4656,5second/id_0435_track_04656_5s.png,4_02_R_190807140000.cfr.mp4,22:15.9,793,5s,793__4656,26718
436,U,,,,,,,,10722,5second/id_0436_track_10722_5s.png,4_02_R_190807140000.cfr.mp4,44:40.3,793,5s,793__10722,53606
437,D,,,,,,,,13985,5second/id_0437_track_13985_5s.png,4_02_R_190807140000.cfr.mp4,55:20.2,793,5s,793__13985,66404
438,U,,,,,,,,2957,5second/id_0438_track_02957_5s.png,5_02_R_190807150000.cfr.mp4,09:37.3,793,5s,793__2957,11546
439,U,,,,,,,,10832,5second/id_0439_track_10832_5s.png,5_02_R_190807150000.cfr.mp4,37:45.0,793,5s,793__10832,45300
440,D,,,,,,,,1130,5second/id_0440_track_01130_5s.png,6_02_R_190807160000.cfr.mp4,04:18.0,793,5s,793__1130,5160
441,D,,,,,,,,1700,5second/id_0441_track_01700_5s.png,28_02_R_190808130000.cfr.mp4,06:30.8,793,5s,793__1700,7816
442,UD,,,,,,,,18895,5second/id_0442_track_18895_5s.png,30_02_R_190808150000.cfr.mp4,53:49.1,796,5s,796__18895,64582
443,DU,,,,,,,,12635,5second/id_0443_track_12635_5s.png,29_02_R_190808140000.cfr.mp4,47:46.4,798,5s,798__12635,57328
444,DU,,,,,,,,16310,5second/id_0444_track_16310_5s.png,29_02_R_190808140000.cfr.mp4,58:27.3,798,5s,798__16310,70146
445,D,,,,,,,,7860,5second/id_0445_track_07860_5s.png,2_02_R_190807120000.cfr.mp4,28:48.9,799,5s,799__7860,34578
446,U,,,,,,,,9204,5second/id_0446_track_09204_5s.png,2_02_R_190807120000.cfr.mp4,35:02.1,799,5s,799__9204,42042
447,D,,,,,,,,2657,5second/id_0447_track_02657_5s.png,4_02_R_190807140000.cfr.mp4,12:47.7,799,5s,799__2657,15354
448,U,,,,,,,,2473,5second/id_0448_track_02473_5s.png,26_02_R_190808110000.cfr.mp4,07:35.2,799,5s,799__2473,9104
449,D,,,,,,,,7922,5second/id_0449_track_07922_5s.png,26_02_R_190808110000.cfr.mp4,25:08.6,799,5s,799__7922,30172
450,U,,,,,,,,3696,5second/id_0450_track_03696_5s.png,27_02_R_190808120000.cfr.mp4,12:44.9,799,5s,799__3696,15298
451,D,,,,,,,,7075,5second/id_0451_track_07075_5s.png,27_02_R_190808120000.cfr.mp4,22:42.6,799,5s,799__7075,27252
452,D,,,,,,,,13301,5second/id_0452_track_13301_5s.png,28_02_R_190808130000.cfr.mp4,47:42.3,799,5s,799__13301,57246
453,D,,,,,,,,215,5second/id_0453_track_00215_5s.png,30_02_R_190808150000.cfr.mp4,00:36.7,799,5s,799__215,734
454,U,,,,,,,,555,5second/id_0454_track_00555_5s.png,30_02_R_190808150000.cfr.mp4,01:38.9,799,5s,799__555,1978
455,D,,,,,,,,1657,5second/id_0455_track_01657_5s.png,30_02_R_190808150000.cfr.mp4,04:52.3,799,5s,799__1657,5846
456,U,,,,,,,,23532,5second/id_0456_track_23532_5s.png,31_02_R_190808160000.cfr.mp4,47:55.3,799,5s,799__23532,57506
457,D,,,,,,,,26448,5second/id_0457_track_26448_5s.png,31_02_R_190808160000.cfr.mp4,56:48.3,799,5s,799__26448,68166
458,D,,,,,,,,13226,5second/id_0458_track_13226_5s.png,31_02_R_190808160000.cfr.mp4,24:04.7,800,5s,800__13226,28894
459,,,,,True,,,,24730,5second/id_0459_track_24730_5s.png,31_02_R_190808160000.cfr.mp4,51:40.5,803,5s,803__24730,62010
460,D,,,,,,,,13083,5second/id_0460_track_13083_5s.png,1_02_R_190807110000.cfr.mp4,56:05.0,811,5s,811__13083,67300
461,D,,,,,,,,7032,5second/id_0461_track_07032_5s.png,3_02_R_190807130000.cfr.mp4,39:20.8,811,5s,811__7032,47216
462,U,,,,,,,,11680,5second/id_0462_track_11680_5s.png,4_02_R_190807140000.cfr.mp4,48:04.5,811,5s,811__11680,57690
463,D,,,,,,,,11686,5second/id_0463_track_11686_5s.png,4_02_R_190807140000.cfr.mp4,48:08.1,811,5s,811__11686,57762
464,D,,,,,,,,3785,5second/id_0464_track_03785_5s.png,30_02_R_190808150000.cfr.mp4,11:03.2,813,5s,813__3785,13264
465,U,,,,,,,,4013,5second/id_0465_track_04013_5s.png,30_02_R_190808150000.cfr.mp4,11:44.9,813,5s,813__4013,14098
466,DU,,,,,,,,11193,5second/id_0466_track_11193_5s.png,2_02_R_190807120000.cfr.mp4,44:39.0,821,5s,821__11193,53580
467,DU,,,,,,,,15953,5second/id_0467_track_15953_5s.png,5_02_R_190807150000.cfr.mp4,58:01.4,821,5s,821__15953,69628
468,D,,,,,,,,309,5second/id_0468_track_00309_5s.png,31_02_R_190808160000.cfr.mp4,00:57.3,821,5s,821__309,1146
469,D,,,,,,,,10543,5second/id_0469_track_10543_5s.png,3_02_R_190807130000.cfr.mp4,57:13.1,823,5s,823__10543,68662
470,D,,,,,,,,10010,5second/id_0470_track_10010_5s.png,26_02_R_190808110000.cfr.mp4,33:11.2,823,5s,823__10010,39824
471,D,,,,,,,,15414,5second/id_0471_track_15414_5s.png,27_02_R_190808120000.cfr.mp4,47:57.1,823,5s,823__15414,57542
472,D,,,,,,,,3835,5second/id_0472_track_03835_5s.png,29_02_R_190808140000.cfr.mp4,14:44.2,823,5s,823__3835,17684
473,DU,,,,,,,,8704,5second/id_0473_track_08704_5s.png,30_02_R_190808150000.cfr.mp4,26:11.8,831,5s,831__8704,31436
474,D,,,,,,,,201,5second/id_0474_track_00201_5s.png,31_02_R_190808160000.cfr.mp4,00:36.8,831,5s,831__201,736
475,UD,,,,,,,,248,5second/id_0475_track_00248_5s.png,31_02_R_190808160000.cfr.mp4,00:46.9,831,5s,831__248,938
476,UD,,,,,,,,5517,5second/id_0476_track_05517_5s.png,27_02_R_190808120000.cfr.mp4,18:46.9,836,5s,836__5517,22538
477,D,,,True,,,,,10358,5second/id_0477_track_10358_5s.png,30_02_R_190808150000.cfr.mp4,30:45.2,836,5s,836__10358,36904
478,D,,,,,,,,18850,5second/id_0478_track_18850_5s.png,30_02_R_190808150000.cfr.mp4,53:31.8,841,5s,841__18850,64236
479,U,,,,,,,,9610,5second/id_0479_track_09610_5s.png,1_02_R_190807110000.cfr.mp4,40:47.3,845,5s,845__9610,48946
480,D,,,,,,,,13706,5second/id_0480_track_13706_5s.png,1_02_R_190807110000.cfr.mp4,59:09.5,845,5s,845__13706,70990
481,D,,,,,,,,1439,5second/id_0481_track_01439_5s.png,4_02_R_190807140000.cfr.mp4,07:23.5,845,5s,845__1439,8870
482,U,,,,,,,,10797,5second/id_0482_track_10797_5s.png,26_02_R_190808110000.cfr.mp4,36:26.9,845,5s,845__10797,43738
483,D,,,,,,,,16566,5second/id_0483_track_16566_5s.png,26_02_R_190808110000.cfr.mp4,58:19.5,845,5s,845__16566,69990
484,D,,,True,True,,,True,4959,5second/id_0484_track_04959_5s.png,31_02_R_190808160000.cfr.mp4,12:07.6,855,5s,855__4959_4997,14552
485,UD,,,,,,,,1187,5second/id_0485_track_01187_5s.png,27_02_R_190808120000.cfr.mp4,04:34.1,857,5s,857__1187,5482
486,D,,,,,,,,1286,5second/id_0486_track_01286_5s.png,31_02_R_190808160000.cfr.mp4,03:47.4,867,5s,867__1286,4548
487,D,,,,,,,,7237,5second/id_0487_track_07237_5s.png,31_02_R_190808160000.cfr.mp4,15:59.4,877,5s,877__7237,19188
488,U,,,,,,,,7763,5second/id_0488_track_07763_5s.png,31_02_R_190808160000.cfr.mp4,16:44.3,877,5s,877__7763,20086
489,DU,,,True,,,,True,17487,5second/id_0489_track_17487_5s.png,31_02_R_190808160000.cfr.mp4,32:10.2,877,5s,877__17487_17531_17621,38604
490,DU,,,,,,,,17873,5second/id_0490_track_17873_5s.png,31_02_R_190808160000.cfr.mp4,32:40.3,877,5s,877__17873,39206
491,D,,,,,,,,13245,5second/id_0491_track_13245_5s.png,1_02_R_190807110000.cfr.mp4,56:52.5,879,5s,879__13245,68250
492,D,,,,,,,,1591,5second/id_0492_track_01591_5s.png,5_02_R_190807150000.cfr.mp4,05:06.5,879,5s,879__1591,6130
493,D,,,,,,,,12464,5second/id_0493_track_12464_5s.png,5_02_R_190807150000.cfr.mp4,44:44.8,879,5s,879__12464_12466,53696
494,D,,,,,,,,8825,5second/id_0494_track_08825_5s.png,26_02_R_190808110000.cfr.mp4,28:54.0,879,5s,879__8825,34680
495,D,,,,,,,,11157,5second/id_0495_track_11157_5s.png,28_02_R_190808130000.cfr.mp4,40:39.8,879,5s,879__11157,48796
496,UD,,,,,,,,11283,5second/id_0496_track_11283_5s.png,28_02_R_190808130000.cfr.mp4,41:09.3,879,5s,879__11283_11318,49386
497,D,,,,,,,,20808,5second/id_0497_track_20808_5s.png,30_02_R_190808150000.cfr.mp4,59:04.0,888,5s,888__20808_20843,70880
498,U,,,,,,,,330,5second/id_0498_track_00330_5s.png,31_02_R_190808160000.cfr.mp4,00:59.9,888,5s,888__330,1198
499,U,,,,,,just at the start correct,True,8661,5second/id_0499_track_08661_5s.png,1_02_R_190807110000.cfr.mp4,37:29.3,891,5s,891__8661,44986
500,D,,,,,,,,11571,5second/id_0500_track_11571_5s.png,1_02_R_190807110000.cfr.mp4,49:17.0,891,5s,891__11571,59140
501,D,,,,,,,,7293,5second/id_0501_track_07293_5s.png,4_02_R_190807140000.cfr.mp4,32:04.9,891,5s,891__7293,38498
502,D,,,,,,,,11441,5second/id_0502_track_11441_5s.png,26_02_R_190808110000.cfr.mp4,38:37.2,891,5s,891__11441,46344
503,D,,,,,,,,4780,5second/id_0503_track_04780_5s.png,31_02_R_190808160000.cfr.mp4,11:37.2,905,5s,905__4780,13944
504,D,,,,,,,,712,5second/id_0504_track_00712_5s.png,29_02_R_190808140000.cfr.mp4,02:56.9,910,5s,910__712,3538
505,DU,,,,,,,,10912,5second/id_0505_track_10912_5s.png,29_02_R_190808140000.cfr.mp4,40:17.0,910,5s,910__10912,48340
506,DU,,,,,,,,10998,5second/id_0506_track_10998_5s.png,29_02_R_190808140000.cfr.mp4,40:37.2,910,5s,910__10998,48744
507,D,,,,,,,,15931,5second/id_0507_track_15931_5s.png,5_02_R_190807150000.cfr.mp4,57:48.9,911,5s,911__15931,69378
508,D,,,,,,,,23208,5second/id_0508_track_23208_5s.png,31_02_R_190808160000.cfr.mp4,46:34.4,911,5s,911__23208,55888
509,D,,,,False,,,True,23211,5second/id_0509_track_23211_5s.png,31_02_R_190808160000.cfr.mp4,46:32.9,911,5s,911__23211,55858
510,U,,,,,,,,2488,5second/id_0510_track_02488_5s.png,1_02_R_190807110000.cfr.mp4,09:15.3,912,5s,912__2488,11106
511,D,,,,,,,,6742,5second/id_0511_track_06742_5s.png,1_02_R_190807110000.cfr.mp4,28:42.4,912,5s,912__6742,34448
512,D,,,,,,,,1994,5second/id_0512_track_01994_5s.png,31_02_R_190808160000.cfr.mp4,05:30.6,920,5s,920__1994,6612
513,UD,,,,,,,,2238,5second/id_0513_track_02238_5s.png,28_02_R_190808130000.cfr.mp4,08:29.6,921,5s,921__2238,10192
514,D,,,,,,,,15070,5second/id_0514_track_15070_5s.png,6_02_R_190807160000.cfr.mp4,50:03.8,922,5s,922__15070,60076
515,U,,,,,,,,16655,5second/id_0515_track_16655_5s.png,6_02_R_190807160000.cfr.mp4,53:48.4,922,5s,922__16655_16657,64568
516,D,,,,,,,,18910,5second/id_0516_track_18910_5s.png,6_02_R_190807160000.cfr.mp4,59:41.1,922,5s,922__18910,71622
517,U,,,,,,,,19023,5second/id_0517_track_19023_5s.png,6_02_R_190807160000.cfr.mp4,59:51.7,922,5s,922__19023,71834
518,D,,,,,,,,14492,5second/id_0518_track_14492_5s.png,31_02_R_190808160000.cfr.mp4,26:08.7,922,5s,922__14492,31374
519,U,,,,,,,,15670,5second/id_0519_track_15670_5s.png,31_02_R_190808160000.cfr.mp4,28:10.4,922,5s,922__15670,33808
520,DU,,,,,,,,15802,5second/id_0520_track_15802_5s.png,31_02_R_190808160000.cfr.mp4,28:27.3,922,5s,922__15802,34146
521,D,,,,,,,,26574,5second/id_0521_track_26574_5s.png,31_02_R_190808160000.cfr.mp4,57:12.7,922,5s,922__26574,68654
522,U,,,,,,,True,26994,5second/id_0522_track_26994_5s.png,31_02_R_190808160000.cfr.mp4,59:40.9,922,5s,922__26994,71618
523,DU,,,,,,,,10,5second/id_0523_track_00010_5s.png,6_02_R_190807160000.cfr.mp4,00:22.3,923,5s,923__10,446
524,D,,,,,,,,11198,5second/id_0524_track_11198_5s.png,6_02_R_190807160000.cfr.mp4,39:27.2,923,5s,923__11198_11220,47344
525,,,,,True,,,True,10963,5second/id_0525_track_10963_5s.png,31_02_R_190808160000.cfr.mp4,20:57.7,926,5s,926__10963,25154
526,D,,,,,,,,18308,5second/id_0526_track_18308_5s.png,27_02_R_190808120000.cfr.mp4,59:44.0,935,5s,935__18308,71680
527,U,,,,,,,,2628,5second/id_0527_track_02628_5s.png,28_02_R_190808130000.cfr.mp4,10:27.5,935,5s,935__2628,12550
528,D,,,,,,,,11703,5second/id_0528_track_11703_5s.png,30_02_R_190808150000.cfr.mp4,34:22.8,935,5s,935__11703,41256
529,DU,,,True,,,,,14569,5second/id_0529_track_14569_5s.png,30_02_R_190808150000.cfr.mp4,43:31.5,936,5s,936__14569_14590_14890_15226,52230
530,D,,,,,,,True,7767,5second/id_0530_track_07767_5s.png,31_02_R_190808160000.cfr.mp4,16:44.9,937,5s,937__7767,20098
531,U,,,,,,,,10603,5second/id_0531_track_10603_5s.png,29_02_R_190808140000.cfr.mp4,38:53.5,938,5s,938__10603,46670
532,D,,,,,,,,8062,5second/id_0532_track_08062_5s.png,31_02_R_190808160000.cfr.mp4,17:09.0,939,5s,939__8062,20580
533,U,,,,,,,,2728,5second/id_0533_track_02728_5s.png,31_02_R_190808160000.cfr.mp4,07:13.2,942,5s,942__2728,8664
534,D,,,,,,,True,21618,5second/id_0534_track_21618_5s.png,31_02_R_190808160000.cfr.mp4,41:52.3,944,5s,944__21618,50246
535,D,,,,,,,,8258,5second/id_0535_track_08258_5s.png,31_02_R_190808160000.cfr.mp4,17:26.1,945,5s,945__8258,20922
536,U,,,,,,,,9889,5second/id_0536_track_09889_5s.png,31_02_R_190808160000.cfr.mp4,19:34.9,945,5s,945__9889,23498
537,DU,,,,,,,True,6560,5second/id_0537_track_06560_5s.png,1_02_R_190807110000.cfr.mp4,27:59.4,947,5s,947__6560_6570,33588
538,D,True,,,,lost_track,lost tracking in crowd. Bee is exiting,True,3071,5second/id_0538_track_03071_5s.png,28_02_R_190808130000.cfr.mp4,12:13.1,947,5s,947__3071,14662
539,DU,,,,,,,,5524,5second/id_0539_track_05524_5s.png,29_02_R_190808140000.cfr.mp4,21:42.2,947,5s,947__5524,26044
540,UD,,,,True,"tag_2364,wrong_id","correct track, but wrong id",True,3892,5second/id_0540_track_03892_5s.png,1_02_R_190807110000.cfr.mp4,15:05.8,954,5s,954__3892,18116
541,DU,,,,True,"tag_2364,wrong_id",,True,8444,5second/id_0541_track_08444_5s.png,1_02_R_190807110000.cfr.mp4,36:40.1,954,5s,954__8444,44002
542,U,,,,True,wrong_id,,True,13566,5second/id_0542_track_13566_5s.png,1_02_R_190807110000.cfr.mp4,58:18.2,954,5s,954__13566,69964
543,UD,,,,True,wrong_id,,True,811,5second/id_0543_track_00811_5s.png,2_02_R_190807120000.cfr.mp4,03:20.2,954,5s,954__811,4004
544,UD,,,,True,wrong_id,,True,1009,5second/id_0544_track_01009_5s.png,2_02_R_190807120000.cfr.mp4,04:06.1,954,5s,954__1009,4922
545,U,,,,True,wrong_id,,True,792,5second/id_0545_track_00792_5s.png,5_02_R_190807150000.cfr.mp4,02:41.4,954,5s,954__792,3228
546,U,,,,True,wrong_id,,True,2775,5second/id_0546_track_02775_5s.png,5_02_R_190807150000.cfr.mp4,08:49.8,954,5s,954__2775,10596
547,U,,,,True,wrong_id,,True,18472,5second/id_0547_track_18472_5s.png,6_02_R_190807160000.cfr.mp4,58:27.9,954,5s,954__18472,70158
548,U,,,,True,wrong_id,,True,121,5second/id_0548_track_00121_5s.png,29_02_R_190808140000.cfr.mp4,00:28.2,954,5s,954__121,564
549,U,,,,True,wrong_id,,True,832,5second/id_0549_track_00832_5s.png,29_02_R_190808140000.cfr.mp4,03:25.3,954,5s,954__832,4106
550,UD,,,,,,,True,5975,5second/id_0550_track_05975_5s.png,29_02_R_190808140000.cfr.mp4,23:28.4,980,5s,980__5975,28168
551,,,,,True,no_tag,,True,12627,5second/id_0551_track_12627_5s.png,26_02_R_190808110000.cfr.mp4,45:14.3,988,5s,988__12627,54286
552,UD,,,,True,no_tag,,True,6273,5second/id_0552_track_06273_5s.png,31_02_R_190808160000.cfr.mp4,14:18.2,1015,5s,1015__6273,17164
553,,,,,True,spurious_track,,True,17438,5second/id_0553_track_17438_5s.png,30_02_R_190808150000.cfr.mp4,49:31.3,1018,5s,1018__17438,59426
554,U,,,,,,,,13952,5second/id_0554_track_13952_5s.png,29_02_R_190808140000.cfr.mp4,51:29.8,1037,5s,1037__13952,61796
555,UD,,,,,,,,16047,5second/id_0555_track_16047_5s.png,30_02_R_190808150000.cfr.mp4,45:50.5,1037,5s,1037__16047,55010
556,UD,,,,,,,,14899,5second/id_0556_track_14899_5s.png,29_02_R_190808140000.cfr.mp4,53:52.0,1092,5s,1092__14899,64640
557,D,,,,,,,,19021,5second/id_0557_track_19021_5s.png,6_02_R_190807160000.cfr.mp4,59:57.9,1148,5s,1148__19021,71958
558,DU,,,,True,,,True,24310,5second/id_0558_track_24310_5s.png,31_02_R_190808160000.cfr.mp4,50:33.9,1245,5s,1245__24310,60678
559,UD,,,,True,,,True,10754,5second/id_0559_track_10754_5s.png,29_02_R_190808140000.cfr.mp4,39:34.7,1259,5s,1259__10754,47494
560,U,,,,True,,,True,731,5second/id_0560_track_00731_5s.png,3_02_R_190807130000.cfr.mp4,03:16.2,1268,5s,1268__731,3924
561,,,,,True,no_tag,,True,12378,5second/id_0561_track_12378_5s.png,31_02_R_190808160000.cfr.mp4,22:52.7,1272,5s,1272__12378,27454
562,UD,,,,True,no_tag,,True,10720,5second/id_0562_track_10720_5s.png,30_02_R_190808150000.cfr.mp4,31:38.0,1288,5s,1288__10720,37960
563,UD,,,,True,no_tag,,True,2846,5second/id_0563_track_02846_5s.png,6_02_R_190807160000.cfr.mp4,10:25.2,1308,5s,1308__2846,12504
564,UD,,,,True,no_tag,,True,4832,5second/id_0564_track_04832_5s.png,3_02_R_190807130000.cfr.mp4,30:16.8,1318,5s,1318__4832,36336
565,D,,,,True,no_tag,timestamp detected as tag,True,13470,5second/id_0565_track_13470_5s.png,4_02_R_190807140000.cfr.mp4,53:49.1,1318,5s,1318__13470,64582
566,UD,,,,True,no_tag,,True,6411,5second/id_0566_track_06411_5s.png,6_02_R_190807160000.cfr.mp4,23:21.0,1318,5s,1318__6411,28020
567,U,,,,True,no_tag,,True,13628,5second/id_0567_track_13628_5s.png,31_02_R_190808160000.cfr.mp4,24:39.6,1318,5s,1318__13628,29592
568,UD,,,,True,no_tag,,True,12444,5second/id_0568_track_12444_5s.png,2_02_R_190807120000.cfr.mp4,49:55.0,1339,5s,1339__12444,59900
569,,,,,True,,,True,7614,5second/id_0569_track_07614_5s.png,28_02_R_190808130000.cfr.mp4,29:55.3,1339,5s,1339__7614,35906
570,U,,,,,,,True,348,5second/id_0570_track_00348_5s.png,2_02_R_190807120000.cfr.mp4,01:29.4,1373,5s,1373__348,1788
571,U,,,,,,,,15330,5second/id_0571_track_15330_5s.png,4_02_R_190807140000.cfr.mp4,59:29.8,1373,5s,1373__15330,71396
572,D,,,,,,,,1629,5second/id_0572_track_01629_5s.png,5_02_R_190807150000.cfr.mp4,05:13.4,1373,5s,1373__1629,6268
